Source,Target,Type,weight
146,535,undirected,1
146,539,undirected,1
146,551,undirected,1
146,552,undirected,1
146,565,undirected,1
146,583,undirected,1
146,584,undirected,1
146,588,undirected,1
146,604,undirected,1
146,607,undirected,1
146,149,undirected,1
146,156,undirected,1
146,158,undirected,1
146,168,undirected,1
146,182,undirected,1
146,457,undirected,1
146,184,undirected,1
146,201,undirected,1
146,210,undirected,1
146,216,undirected,1
146,221,undirected,1
146,223,undirected,1
146,227,undirected,1
146,230,undirected,1
146,231,undirected,1
146,237,undirected,1
146,242,undirected,1
146,254,undirected,1
146,257,undirected,1
146,259,undirected,1
146,263,undirected,1
146,270,undirected,1
146,271,undirected,1
146,275,undirected,1
146,280,undirected,1
146,303,undirected,1
146,304,undirected,1
146,325,undirected,1
146,329,undirected,1
146,330,undirected,1
146,334,undirected,1
146,345,undirected,1
146,349,undirected,1
146,352,undirected,1
146,354,undirected,1
146,358,undirected,1
146,361,undirected,1
146,368,undirected,1
146,375,undirected,1
146,415,undirected,1
146,425,undirected,1
146,428,undirected,1
146,432,undirected,1
146,436,undirected,1
146,437,undirected,1
146,444,undirected,1
146,445,undirected,1
146,449,undirected,1
146,451,undirected,1
146,464,undirected,1
146,466,undirected,1
146,468,undirected,1
146,469,undirected,1
146,486,undirected,1
146,494,undirected,1
146,497,undirected,1
146,510,undirected,1
147,256,undirected,1
147,516,undirected,1
147,406,undirected,1
147,394,undirected,1
147,279,undirected,1
147,268,undirected,1
147,270,undirected,1
147,248,undirected,1
147,405,undirected,1
147,536,undirected,1
147,409,undirected,1
147,495,undirected,1
147,412,undirected,1
147,157,undirected,1
147,158,undirected,1
147,543,undirected,1
147,544,undirected,1
147,546,undirected,1
147,164,undirected,1
147,167,undirected,1
147,433,undirected,1
147,565,undirected,1
147,569,undirected,1
147,572,undirected,1
147,449,undirected,1
147,195,undirected,1
147,210,undirected,1
147,583,undirected,1
147,456,undirected,1
147,585,undirected,1
147,330,undirected,1
147,459,undirected,1
147,204,undirected,1
147,333,undirected,1
147,334,undirected,1
147,207,undirected,1
147,209,undirected,1
147,419,undirected,1
147,212,undirected,1
147,213,undirected,1
147,505,undirected,1
147,348,undirected,1
147,221,undirected,1
147,351,undirected,1
147,224,undirected,1
147,482,undirected,1
147,233,undirected,1
147,236,undirected,1
147,237,undirected,1
147,552,undirected,1
147,243,undirected,1
147,502,undirected,1
147,376,undirected,1
147,494,undirected,1
147,252,undirected,1
147,277,undirected,1
148,256,undirected,1
148,526,undirected,1
148,533,undirected,1
148,540,undirected,1
148,294,undirected,1
148,424,undirected,1
148,562,undirected,1
148,190,undirected,1
148,577,undirected,1
148,196,undirected,1
148,202,undirected,1
148,337,undirected,1
148,347,undirected,1
148,229,undirected,1
148,361,undirected,1
148,491,undirected,1
148,248,undirected,1
148,506,undirected,1
149,515,undirected,1
149,516,undirected,1
149,269,undirected,1
149,237,undirected,1
149,531,undirected,1
149,151,undirected,1
149,152,undirected,1
149,154,undirected,1
149,218,undirected,1
149,159,undirected,1
149,416,undirected,1
149,289,undirected,1
149,422,undirected,1
149,423,undirected,1
149,424,undirected,1
149,300,undirected,1
149,563,undirected,1
149,180,undirected,1
149,567,undirected,1
149,287,undirected,1
149,319,undirected,1
149,449,undirected,1
149,435,undirected,1
149,331,undirected,1
149,196,undirected,1
149,417,undirected,1
149,439,undirected,1
149,205,undirected,1
149,591,undirected,1
149,468,undirected,1
149,601,undirected,1
149,255,undirected,1
149,443,undirected,1
149,360,undirected,1
149,236,undirected,1
149,530,undirected,1
149,445,undirected,1
149,243,undirected,1
149,383,undirected,1
150,311,undirected,1
150,526,undirected,1
150,228,undirected,1
150,511,undirected,1
150,550,undirected,1
150,360,undirected,1
150,363,undirected,1
150,567,undirected,1
150,472,undirected,1
150,430,undirected,1
150,238,undirected,1
150,503,undirected,1
150,504,undirected,1
150,409,undirected,1
150,443,undirected,1
150,157,undirected,1
150,459,undirected,1
150,341,undirected,1
151,259,undirected,1
151,267,undirected,1
151,399,undirected,1
151,537,undirected,1
151,157,undirected,1
151,286,undirected,1
151,417,undirected,1
151,264,undirected,1
151,563,undirected,1
151,441,undirected,1
151,187,undirected,1
151,188,undirected,1
151,189,undirected,1
151,575,undirected,1
151,460,undirected,1
151,209,undirected,1
151,488,undirected,1
151,502,undirected,1
151,378,undirected,1
151,379,undirected,1
152,256,undirected,1
152,512,undirected,1
152,259,undirected,1
152,394,undirected,1
152,271,undirected,1
152,530,undirected,1
152,403,undirected,1
152,281,undirected,1
152,218,undirected,1
152,548,undirected,1
152,184,undirected,1
152,446,undirected,1
152,191,undirected,1
152,325,undirected,1
152,458,undirected,1
152,333,undirected,1
152,345,undirected,1
152,602,undirected,1
152,604,undirected,1
152,224,undirected,1
152,353,undirected,1
152,227,undirected,1
153,547,undirected,1
153,388,undirected,1
153,467,undirected,1
153,463,undirected,1
153,245,undirected,1
153,568,undirected,1
153,571,undirected,1
154,277,undirected,1
154,262,undirected,1
154,394,undirected,1
154,399,undirected,1
154,273,undirected,1
154,531,undirected,1
154,276,undirected,1
154,533,undirected,1
154,316,undirected,1
154,280,undirected,1
154,538,undirected,1
154,540,undirected,1
154,286,undirected,1
154,163,undirected,1
154,552,undirected,1
154,173,undirected,1
154,302,undirected,1
154,180,undirected,1
154,181,undirected,1
154,185,undirected,1
154,444,undirected,1
154,192,undirected,1
154,450,undirected,1
154,452,undirected,1
154,201,undirected,1
154,459,undirected,1
154,204,undirected,1
154,208,undirected,1
154,468,undirected,1
154,597,undirected,1
154,470,undirected,1
154,216,undirected,1
154,347,undirected,1
154,481,undirected,1
154,411,undirected,1
154,228,undirected,1
154,485,undirected,1
154,536,undirected,1
154,359,undirected,1
154,188,undirected,1
154,234,undirected,1
154,491,undirected,1
154,236,undirected,1
154,240,undirected,1
154,241,undirected,1
154,371,undirected,1
154,244,undirected,1
154,248,undirected,1
154,379,undirected,1
155,256,undirected,1
155,172,undirected,1
155,179,undirected,1
155,371,undirected,1
155,528,undirected,1
155,273,undirected,1
155,248,undirected,1
155,403,undirected,1
155,276,undirected,1
155,277,undirected,1
155,281,undirected,1
155,408,undirected,1
155,540,undirected,1
155,413,undirected,1
155,162,undirected,1
155,291,undirected,1
155,548,undirected,1
155,251,undirected,1
155,550,undirected,1
155,423,undirected,1
155,426,undirected,1
155,301,undirected,1
155,435,undirected,1
155,309,undirected,1
155,569,undirected,1
155,437,undirected,1
155,502,undirected,1
155,327,undirected,1
155,459,undirected,1
155,204,undirected,1
155,205,undirected,1
155,336,undirected,1
155,173,undirected,1
155,210,undirected,1
155,467,undirected,1
155,340,undirected,1
155,270,undirected,1
155,473,undirected,1
155,349,undirected,1
155,350,undirected,1
155,351,undirected,1
155,546,undirected,1
155,556,undirected,1
155,355,undirected,1
155,228,undirected,1
155,487,undirected,1
155,492,undirected,1
155,338,undirected,1
155,366,undirected,1
155,255,undirected,1
155,240,undirected,1
155,531,undirected,1
155,374,undirected,1
155,376,undirected,1
155,505,undirected,1
155,379,undirected,1
155,511,undirected,1
156,320,undirected,1
156,291,undirected,1
156,521,undirected,1
156,490,undirected,1
156,496,undirected,1
156,598,undirected,1
156,505,undirected,1
156,538,undirected,1
156,478,undirected,1
157,515,undirected,1
157,533,undirected,1
157,538,undirected,1
157,548,undirected,1
157,559,undirected,1
157,562,undirected,1
157,575,undirected,1
157,577,undirected,1
157,585,undirected,1
157,607,undirected,1
157,532,undirected,1
157,550,undirected,1
157,162,undirected,1
157,163,undirected,1
157,164,undirected,1
157,173,undirected,1
157,175,undirected,1
157,179,undirected,1
157,181,undirected,1
157,196,undirected,1
157,201,undirected,1
157,203,undirected,1
157,204,undirected,1
157,207,undirected,1
157,209,undirected,1
157,210,undirected,1
157,212,undirected,1
157,229,undirected,1
157,240,undirected,1
157,553,undirected,1
157,248,undirected,1
157,251,undirected,1
157,252,undirected,1
157,254,undirected,1
157,256,undirected,1
157,258,undirected,1
157,261,undirected,1
157,262,undirected,1
157,270,undirected,1
157,273,undirected,1
157,274,undirected,1
157,278,undirected,1
157,281,undirected,1
157,287,undirected,1
157,291,undirected,1
157,332,undirected,1
157,341,undirected,1
157,343,undirected,1
157,345,undirected,1
157,351,undirected,1
157,352,undirected,1
157,354,undirected,1
157,358,undirected,1
157,364,undirected,1
157,366,undirected,1
157,573,undirected,1
157,370,undirected,1
157,382,undirected,1
157,385,undirected,1
157,393,undirected,1
157,395,undirected,1
157,405,undirected,1
157,411,undirected,1
157,416,undirected,1
157,419,undirected,1
157,424,undirected,1
157,435,undirected,1
157,436,undirected,1
157,437,undirected,1
157,444,undirected,1
157,446,undirected,1
157,449,undirected,1
157,456,undirected,1
157,458,undirected,1
157,460,undirected,1
157,465,undirected,1
157,468,undirected,1
157,470,undirected,1
157,471,undirected,1
157,472,undirected,1
157,473,undirected,1
157,481,undirected,1
157,487,undirected,1
157,491,undirected,1
157,493,undirected,1
157,504,undirected,1
157,505,undirected,1
157,511,undirected,1
158,257,undirected,1
158,259,undirected,1
158,518,undirected,1
158,522,undirected,1
158,269,undirected,1
158,399,undirected,1
158,408,undirected,1
158,283,undirected,1
158,285,undirected,1
158,542,undirected,1
158,544,undirected,1
158,289,undirected,1
158,550,undirected,1
158,297,undirected,1
158,430,undirected,1
158,564,undirected,1
158,567,undirected,1
158,568,undirected,1
158,203,undirected,1
158,197,undirected,1
158,459,undirected,1
158,461,undirected,1
158,334,undirected,1
158,291,undirected,1
158,343,undirected,1
158,250,undirected,1
158,478,undirected,1
158,481,undirected,1
158,228,undirected,1
158,360,undirected,1
158,361,undirected,1
158,237,undirected,1
158,238,undirected,1
158,369,undirected,1
158,248,undirected,1
158,505,undirected,1
158,506,undirected,1
158,511,undirected,1
159,257,undirected,1
159,516,undirected,1
159,518,undirected,1
159,519,undirected,1
159,264,undirected,1
159,269,undirected,1
159,398,undirected,1
159,533,undirected,1
159,535,undirected,1
159,536,undirected,1
159,546,undirected,1
159,547,undirected,1
159,164,undirected,1
159,170,undirected,1
159,556,undirected,1
159,429,undirected,1
159,309,undirected,1
159,521,undirected,1
159,315,undirected,1
159,574,undirected,1
159,245,undirected,1
159,451,undirected,1
159,456,undirected,1
159,333,undirected,1
159,206,undirected,1
159,207,undirected,1
159,208,undirected,1
159,465,undirected,1
159,472,undirected,1
159,548,undirected,1
159,478,undirected,1
159,355,undirected,1
159,360,undirected,1
159,501,undirected,1
159,505,undirected,1
159,250,undirected,1
159,511,undirected,1
160,278,undirected,1
160,550,undirected,1
160,598,undirected,1
161,513,undirected,1
161,526,undirected,1
161,399,undirected,1
161,406,undirected,1
161,291,undirected,1
161,421,undirected,1
161,422,undirected,1
161,295,undirected,1
161,556,undirected,1
161,558,undirected,1
161,564,undirected,1
161,439,undirected,1
161,568,undirected,1
161,443,undirected,1
161,189,undirected,1
161,576,undirected,1
161,449,undirected,1
161,375,undirected,1
161,461,undirected,1
161,465,undirected,1
161,547,undirected,1
161,601,undirected,1
161,478,undirected,1
161,549,undirected,1
161,228,undirected,1
161,503,undirected,1
161,251,undirected,1
161,511,undirected,1
162,390,undirected,1
162,516,undirected,1
162,528,undirected,1
162,408,undirected,1
162,281,undirected,1
162,538,undirected,1
162,544,undirected,1
162,164,undirected,1
162,421,undirected,1
162,556,undirected,1
162,175,undirected,1
162,564,undirected,1
162,567,undirected,1
162,321,undirected,1
162,581,undirected,1
162,459,undirected,1
162,205,undirected,1
162,207,undirected,1
162,209,undirected,1
162,210,undirected,1
162,481,undirected,1
162,443,undirected,1
162,488,undirected,1
162,491,undirected,1
162,369,undirected,1
162,371,undirected,1
162,244,undirected,1
162,250,undirected,1
162,511,undirected,1
163,390,undirected,1
163,396,undirected,1
163,399,undirected,1
163,400,undirected,1
163,535,undirected,1
163,418,undirected,1
163,306,undirected,1
163,308,undirected,1
163,310,undirected,1
163,311,undirected,1
163,194,undirected,1
163,583,undirected,1
163,205,undirected,1
163,209,undirected,1
163,211,undirected,1
163,341,undirected,1
163,365,undirected,1
163,493,undirected,1
163,501,undirected,1
163,503,undirected,1
163,504,undirected,1
163,378,undirected,1
164,516,undirected,1
164,523,undirected,1
164,528,undirected,1
164,532,undirected,1
164,540,undirected,1
164,544,undirected,1
164,546,undirected,1
164,548,undirected,1
164,556,undirected,1
164,521,undirected,1
164,569,undirected,1
164,574,undirected,1
164,575,undirected,1
164,584,undirected,1
164,585,undirected,1
164,175,undirected,1
164,176,undirected,1
164,179,undirected,1
164,181,undirected,1
164,183,undirected,1
164,184,undirected,1
164,543,undirected,1
164,203,undirected,1
164,205,undirected,1
164,209,undirected,1
164,235,undirected,1
164,237,undirected,1
164,256,undirected,1
164,257,undirected,1
164,267,undirected,1
164,269,undirected,1
164,271,undirected,1
164,276,undirected,1
164,327,undirected,1
164,331,undirected,1
164,333,undirected,1
164,337,undirected,1
164,342,undirected,1
164,345,undirected,1
164,348,undirected,1
164,366,undirected,1
164,379,undirected,1
164,404,undirected,1
164,405,undirected,1
164,410,undirected,1
164,415,undirected,1
164,418,undirected,1
164,421,undirected,1
164,423,undirected,1
164,458,undirected,1
164,459,undirected,1
164,460,undirected,1
164,463,undirected,1
164,470,undirected,1
164,471,undirected,1
164,472,undirected,1
164,473,undirected,1
164,486,undirected,1
164,487,undirected,1
164,492,undirected,1
164,494,undirected,1
164,498,undirected,1
164,508,undirected,1
165,384,undirected,1
165,291,undirected,1
165,467,undirected,1
165,487,undirected,1
165,456,undirected,1
165,270,undirected,1
165,207,undirected,1
165,531,undirected,1
165,564,undirected,1
165,430,undirected,1
165,311,undirected,1
165,473,undirected,1
165,378,undirected,1
165,478,undirected,1
165,575,undirected,1
166,289,undirected,1
166,228,undirected,1
166,421,undirected,1
166,422,undirected,1
166,451,undirected,1
166,191,undirected,1
166,270,undirected,1
166,499,undirected,1
166,341,undirected,1
166,505,undirected,1
166,250,undirected,1
166,251,undirected,1
166,437,undirected,1
167,544,undirected,1
167,576,undirected,1
167,194,undirected,1
167,389,undirected,1
167,518,undirected,1
167,299,undirected,1
167,258,undirected,1
167,499,undirected,1
167,496,undirected,1
167,209,undirected,1
167,467,undirected,1
167,375,undirected,1
167,472,undirected,1
167,550,undirected,1
167,571,undirected,1
167,285,undirected,1
167,311,undirected,1
168,256,undirected,1
168,518,undirected,1
168,521,undirected,1
168,394,undirected,1
168,401,undirected,1
168,535,undirected,1
168,538,undirected,1
168,542,undirected,1
168,415,undirected,1
168,291,undirected,1
168,421,undirected,1
168,295,undirected,1
168,270,undirected,1
168,438,undirected,1
168,184,undirected,1
168,564,undirected,1
168,459,undirected,1
168,324,undirected,1
168,335,undirected,1
168,568,undirected,1
168,547,undirected,1
168,341,undirected,1
168,472,undirected,1
168,473,undirected,1
168,463,undirected,1
168,481,undirected,1
168,487,undirected,1
168,402,undirected,1
168,498,undirected,1
168,505,undirected,1
168,511,undirected,1
168,382,undirected,1
168,213,undirected,1
169,481,undirected,1
169,258,undirected,1
169,324,undirected,1
